Entity,Code,Day,total_vaccinations_per_hundred
Iceland,ISL,2021-03-02,9.17
Iceland,ISL,2021-03-04,10.63
Iceland,ISL,2021-03-05,10.78
Iceland,ISL,2021-03-08,11.4
Iceland,ISL,2021-03-11,12.49
Iceland,ISL,2021-03-12,12.71
Iceland,ISL,2021-03-15,12.76
Iceland,ISL,2021-03-17,13.64
Iceland,ISL,2021-03-18,13.91
Iceland,ISL,2021-03-19,14.26
Iceland,ISL,2021-03-22,14.38
Iceland,ISL,2021-03-23,14.88
Iceland,ISL,2021-03-24,15.73
Iceland,ISL,2021-03-25,16.24
Iceland,ISL,2021-03-26,16.37
Iceland,ISL,2021-03-29,17.94
Iceland,ISL,2021-03-31,19.79
Iceland,ISL,2021-04-03,20.23
Iceland,ISL,2021-04-08,21.62
Iceland,ISL,2021-04-09,23.42
Iceland,ISL,2021-04-12,24.18
Iceland,ISL,2021-04-14,25.88
Iceland,ISL,2021-04-16,26.76
Iceland,ISL,2021-04-19,27.16
Iceland,ISL,2021-04-22,30.73
Iceland,ISL,2021-04-28,32.95
Iceland,ISL,2021-04-29,36.08
Iceland,ISL,2021-04-30,39.39
Iceland,ISL,2021-05-03,39.62
Iceland,ISL,2021-05-05,42.63
Iceland,ISL,2021-05-06,45.33
Iceland,ISL,2021-05-07,49.98
Iceland,ISL,2021-05-11,51.02
Iceland,ISL,2021-05-12,53.8
Iceland,ISL,2021-05-14,55.24
Iceland,ISL,2021-05-18,57.38
Iceland,ISL,2021-05-19,59.66
Iceland,ISL,2021-05-20,61.02
Iceland,ISL,2021-05-21,62.67
Iceland,ISL,2021-05-25,62.81
Iceland,ISL,2021-05-27,66.14
Iceland,ISL,2021-05-28,67.73
Iceland,ISL,2021-06-02,70.18
Iceland,ISL,2021-06-03,73.03
Iceland,ISL,2021-06-04,74.15
Iceland,ISL,2021-06-07,74.34
Iceland,ISL,2021-06-09,77.99
Iceland,ISL,2021-06-11,85.98
Iceland,ISL,2021-06-15,88.66
Iceland,ISL,2021-06-16,92.29
Iceland,ISL,2021-06-17,96.31
Iceland,ISL,2021-06-22,96.76
Iceland,ISL,2021-06-23,99.8
Iceland,ISL,2021-06-24,104.01
Iceland,ISL,2021-06-25,104.86
Iceland,ISL,2021-06-29,105.99
Iceland,ISL,2021-06-30,108.89
Iceland,ISL,2021-07-01,114.66
Iceland,ISL,2021-07-02,118.05
Iceland,ISL,2021-07-07,120.42
Iceland,ISL,2021-07-08,122.31
Iceland,ISL,2021-07-09,122.54
Iceland,ISL,2021-07-14,124.95
Iceland,ISL,2021-07-15,126.48
Iceland,ISL,2021-07-23,127.01
Iceland,ISL,2021-07-30,127.54
Iceland,ISL,2021-08-04,128.03
Iceland,ISL,2021-08-06,129.4
Iceland,ISL,2021-08-25,141.81
Iceland,ISL,2021-08-26,142.39
Iceland,ISL,2021-08-27,142.78
Iceland,ISL,2021-08-31,143.02
Iceland,ISL,2021-09-01,143.15
Iceland,ISL,2021-09-02,143.37
Iceland,ISL,2021-09-03,143.74
Iceland,ISL,2021-09-07,143.91
Iceland,ISL,2021-09-09,144.53
Iceland,ISL,2021-09-10,145.18
Iceland,ISL,2021-09-14,146.21
Iceland,ISL,2021-09-15,147.19
Iceland,ISL,2021-09-16,148.01
Iceland,ISL,2021-09-17,148.54
Iceland,ISL,2021-09-21,148.84
Iceland,ISL,2021-09-23,149.44
Iceland,ISL,2021-09-30,150.38
Iceland,ISL,2021-10-07,151.44
Iceland,ISL,2021-10-14,152.5
Iceland,ISL,2021-10-21,153.96
Iceland,ISL,2021-10-28,154.77
Iceland,ISL,2021-11-04,155.82
Iceland,ISL,2021-11-11,157.76
Iceland,ISL,2021-11-16,159.92
Iceland,ISL,2021-11-18,164.93
Iceland,ISL,2021-11-23,168.61
Iceland,ISL,2021-11-25,172.83
Iceland,ISL,2021-11-30,175.87
Iceland,ISL,2021-12-02,180.32
Iceland,ISL,2021-12-07,182.65
Iceland,ISL,2021-12-09,186.89
Iceland,ISL,2021-12-14,189.59
Iceland,ISL,2021-12-16,190.9
Iceland,ISL,2021-12-21,192.57
Iceland,ISL,2021-12-23,193.7
Iceland,ISL,2021-12-28,193.89
Iceland,ISL,2021-12-30,194.4
Iceland,ISL,2022-01-04,194.84
Iceland,ISL,2022-01-06,195.63
Iceland,ISL,2022-01-11,197.37
Iceland,ISL,2022-01-13,201.35
Iceland,ISL,2022-01-18,204.18
Iceland,ISL,2022-01-20,206.28
India,IND,2021-01-15,0
India,IND,2021-01-16,0.01
India,IND,2021-01-17,0.02
India,IND,2021-01-18,0.03
India,IND,2021-01-19,0.05
India,IND,2021-01-20,0.06
India,IND,2021-01-21,0.07
India,IND,2021-01-22,0.1
India,IND,2021-01-23,0.11
India,IND,2021-01-24,0.12
India,IND,2021-01-25,0.15
India,IND,2021-01-26,0.15
India,IND,2021-01-27,0.17
India,IND,2021-01-28,0.21
India,IND,2021-01-29,0.25
India,IND,2021-01-30,0.27
India,IND,2021-01-31,0.27
India,IND,2021-02-01,0.28
India,IND,2021-02-02,0.3
India,IND,2021-02-03,0.32
India,IND,2021-02-04,0.36
India,IND,2021-02-05,0.39
India,IND,2021-02-06,0.41
India,IND,2021-02-07,0.42
India,IND,2021-02-08,0.45
India,IND,2021-02-09,0.47
India,IND,2021-02-10,0.5
India,IND,2021-02-11,0.54
India,IND,2021-02-12,0.57
India,IND,2021-02-13,0.58
India,IND,2021-02-15,0.61
India,IND,2021-02-16,0.64
India,IND,2021-02-17,0.66
India,IND,2021-02-18,0.71
India,IND,2021-02-19,0.75
India,IND,2021-02-20,0.78
India,IND,2021-02-21,0.8
India,IND,2021-02-22,0.82
India,IND,2021-02-23,0.85
India,IND,2021-02-24,0.89
India,IND,2021-02-25,0.94
India,IND,2021-02-26,0.99
India,IND,2021-02-27,1.02
India,IND,2021-02-28,1.03
India,IND,2021-03-01,1.07
India,IND,2021-03-02,1.12
India,IND,2021-03-03,1.19
India,IND,2021-03-04,1.29
India,IND,2021-03-05,1.4
India,IND,2021-03-06,1.5
India,IND,2021-03-07,1.51
India,IND,2021-03-08,1.65
India,IND,2021-03-09,1.75
India,IND,2021-03-10,1.84
India,IND,2021-03-11,1.88
India,IND,2021-03-12,2.03
India,IND,2021-03-13,2.13
India,IND,2021-03-14,2.15
India,IND,2021-03-15,2.36
India,IND,2021-03-16,2.52
India,IND,2021-03-17,2.67
India,IND,2021-03-18,2.82
India,IND,2021-03-19,3.02
India,IND,2021-03-20,3.2
India,IND,2021-03-21,3.23
India,IND,2021-03-22,3.48
India,IND,2021-03-23,3.65
India,IND,2021-03-24,3.81
India,IND,2021-03-25,3.98
India,IND,2021-03-26,4.17
India,IND,2021-03-27,4.33
India,IND,2021-03-28,4.34
India,IND,2021-03-29,4.39
India,IND,2021-03-30,4.53
India,IND,2021-03-31,4.67
India,IND,2021-04-01,4.94
India,IND,2021-04-02,5.24
India,IND,2021-04-03,5.45
India,IND,2021-04-04,5.68
India,IND,2021-04-05,5.96
India,IND,2021-04-06,6.25
India,IND,2021-04-07,6.47
India,IND,2021-04-08,6.77
India,IND,2021-04-09,7.04
India,IND,2021-04-10,7.29
India,IND,2021-04-11,7.5
India,IND,2021-04-12,7.79
India,IND,2021-04-13,7.98
India,IND,2021-04-14,8.22
India,IND,2021-04-15,8.41
India,IND,2021-04-16,8.61
India,IND,2021-04-17,8.8
India,IND,2021-04-18,8.89
India,IND,2021-04-19,9.12
India,IND,2021-04-21,9.3
India,IND,2021-04-22,9.53
India,IND,2021-04-25,9.99
India,IND,2021-04-26,10.23
India,IND,2021-04-27,10.4
India,IND,2021-04-28,10.55
India,IND,2021-04-29,10.71
India,IND,2021-04-30,10.91
India,IND,2021-05-01,11.03
India,IND,2021-05-02,11.07
India,IND,2021-05-03,11.2
India,IND,2021-05-04,11.32
India,IND,2021-05-05,11.48
India,IND,2021-05-06,11.67
India,IND,2021-05-07,11.86
India,IND,2021-05-08,12.02
India,IND,2021-05-09,12.08
India,IND,2021-05-10,12.28
India,IND,2021-05-11,12.48
India,IND,2021-05-12,12.63
India,IND,2021-05-13,12.8
India,IND,2021-05-14,12.89
India,IND,2021-05-15,13.03
India,IND,2021-05-16,13.08
India,IND,2021-05-17,13.19
India,IND,2021-05-18,13.29
India,IND,2021-05-19,13.38
India,IND,2021-05-20,13.48
India,IND,2021-05-22,13.7
India,IND,2021-05-23,13.76
India,IND,2021-05-24,13.93
India,IND,2021-05-25,14.03
India,IND,2021-05-26,14.24
India,IND,2021-05-27,14.44
India,IND,2021-05-28,14.58
India,IND,2021-05-29,14.86
India,IND,2021-05-30,14.98
India,IND,2021-05-31,15.1
India,IND,2021-06-01,15.3
India,IND,2021-06-02,15.48
India,IND,2021-06-03,15.67
India,IND,2021-06-04,16.05
India,IND,2021-06-05,16.19
India,IND,2021-06-06,16.37
India,IND,2021-06-07,16.54
India,IND,2021-06-08,16.77
India,IND,2021-06-09,17
India,IND,2021-06-10,17.24
India,IND,2021-06-11,17.49
India,IND,2021-06-12,17.67
India,IND,2021-06-13,17.9
India,IND,2021-06-14,18.14
India,IND,2021-06-15,18.32
India,IND,2021-06-16,18.54
India,IND,2021-06-17,18.87
India,IND,2021-06-18,19.12
India,IND,2021-06-19,19.44
India,IND,2021-06-20,19.68
India,IND,2021-06-21,20.33
India,IND,2021-06-22,20.8
India,IND,2021-06-23,21.05
India,IND,2021-06-24,21.53
India,IND,2021-06-25,22.01
India,IND,2021-06-26,22.6
India,IND,2021-06-27,22.82
India,IND,2021-06-28,23.07
India,IND,2021-06-29,23.5
India,IND,2021-06-30,23.62
India,IND,2021-07-01,24.02
India,IND,2021-07-02,24.09
India,IND,2021-07-03,24.71
India,IND,2021-07-04,24.93
India,IND,2021-07-05,25.21
India,IND,2021-07-06,25.43
India,IND,2021-07-07,25.7
India,IND,2021-07-08,26.48
India,IND,2021-07-10,26.99
India,IND,2021-07-11,27.08
India,IND,2021-07-12,27.38
India,IND,2021-07-13,27.82
India,IND,2021-07-14,28.09
India,IND,2021-07-15,28.37
India,IND,2021-07-16,28.68
India,IND,2021-07-17,29.06
India,IND,2021-07-19,29.56
India,IND,2021-07-20,29.82
India,IND,2021-07-21,29.99
India,IND,2021-07-22,30.39
India,IND,2021-07-23,30.71
India,IND,2021-07-24,31.09
India,IND,2021-07-25,31.23
India,IND,2021-07-26,31.71
India,IND,2021-07-27,32.02
India,IND,2021-07-28,32.35
India,IND,2021-07-29,32.73
India,IND,2021-07-30,33.12
India,IND,2021-08-01,33.89
India,IND,2021-08-03,34.83
India,IND,2021-08-04,35.12
India,IND,2021-08-05,35.55
India,IND,2021-08-06,35.96
India,IND,2021-08-07,36.37
India,IND,2021-08-08,36.51
India,IND,2021-08-09,36.92
India,IND,2021-08-10,37.25
India,IND,2021-08-11,37.58
India,IND,2021-08-13,38.48
India,IND,2021-08-14,39.03
India,IND,2021-08-16,39.51
India,IND,2021-08-17,39.94
India,IND,2021-08-18,40.34
India,IND,2021-08-19,40.66
India,IND,2021-08-20,41.14
India,IND,2021-08-21,41.36
India,IND,2021-08-22,41.68
India,IND,2021-08-23,41.79
India,IND,2021-08-24,42.25
India,IND,2021-08-25,42.91
India,IND,2021-08-26,43.38
India,IND,2021-08-27,44.18
India,IND,2021-08-28,44.92
India,IND,2021-08-29,45.4
India,IND,2021-08-30,45.88
India,IND,2021-08-31,46.27
India,IND,2021-09-01,47.48
India,IND,2021-09-02,48.07
India,IND,2021-09-03,48.49
India,IND,2021-09-04,48.64
India,IND,2021-09-05,49.13
India,IND,2021-09-06,49.41
India,IND,2021-09-07,50.21
India,IND,2021-09-08,50.99
India,IND,2021-09-09,51.74
India,IND,2021-09-10,51.97
India,IND,2021-09-11,52.64
India,IND,2021-09-12,53.13
India,IND,2021-09-13,53.85
India,IND,2021-09-14,54.02
India,IND,2021-09-15,54.64
India,IND,2021-09-16,55.36
India,IND,2021-09-17,55.79
India,IND,2021-09-18,57.13
India,IND,2021-09-19,57.76
India,IND,2021-09-20,58.29
India,IND,2021-09-21,58.98
India,IND,2021-09-22,59.37
India,IND,2021-09-23,60.09
India,IND,2021-09-24,60.83
India,IND,2021-09-25,61.16
India,IND,2021-09-26,61.42
India,IND,2021-09-27,62.35
India,IND,2021-09-28,62.67
India,IND,2021-09-29,63.13
India,IND,2021-09-30,63.62
India,IND,2021-10-01,64.1
India,IND,2021-10-02,64.66
India,IND,2021-10-03,65.03
India,IND,2021-10-04,65.38
India,IND,2021-10-05,65.89
India,IND,2021-10-06,66.28
India,IND,2021-10-07,66.54
India,IND,2021-10-08,67.12
India,IND,2021-10-09,67.68
India,IND,2021-10-10,68.26
India,IND,2021-10-11,68.53
India,IND,2021-10-12,68.99
India,IND,2021-10-13,69.32
India,IND,2021-10-14,69.5
India,IND,2021-10-15,69.7
India,IND,2021-10-16,69.81
India,IND,2021-10-17,70.07
India,IND,2021-10-18,70.26
India,IND,2021-10-19,70.84
India,IND,2021-10-20,71.58
India,IND,2021-10-21,72
India,IND,2021-10-22,72.48
India,IND,2021-10-23,72.75
India,IND,2021-10-24,73.36
India,IND,2021-10-25,73.5
India,IND,2021-10-26,73.98
India,IND,2021-10-27,74.39
India,IND,2021-10-28,74.81
India,IND,2021-10-29,75.48
India,IND,2021-10-30,75.96
India,IND,2021-10-31,76.26
India,IND,2021-11-01,76.62
India,IND,2021-11-02,76.77
India,IND,2021-11-03,77.15
India,IND,2021-11-04,77.3
India,IND,2021-11-05,77.35
India,IND,2021-11-06,77.52
India,IND,2021-11-07,77.73
India,IND,2021-11-08,78.1
India,IND,2021-11-09,78.38
India,IND,2021-11-10,78.79
India,IND,2021-11-11,79.14
India,IND,2021-11-12,79.76
India,IND,2021-11-13,80.32
India,IND,2021-11-14,80.59
India,IND,2021-11-15,80.88
India,IND,2021-11-16,81.36
India,IND,2021-11-17,81.89
India,IND,2021-11-18,82.44
India,IND,2021-11-19,82.79
India,IND,2021-11-20,83.51
India,IND,2021-11-21,83.83
India,IND,2021-11-22,84.39
India,IND,2021-11-23,84.97
India,IND,2021-11-24,85.67
India,IND,2021-11-25,86.01
India,IND,2021-11-26,86.89
India,IND,2021-11-27,87.02
India,IND,2021-11-28,87.78
India,IND,2021-11-29,88.16
India,IND,2021-11-30,88.78
India,IND,2021-12-01,89.39
India,IND,2021-12-02,90.13
India,IND,2021-12-03,90.55
India,IND,2021-12-04,91.42
India,IND,2021-12-05,91.77
India,IND,2021-12-06,92.13
India,IND,2021-12-07,92.72
India,IND,2021-12-08,93.29
India,IND,2021-12-09,93.89
India,IND,2021-12-10,94.18
India,IND,2021-12-11,95.27
India,IND,2021-12-12,95.55
India,IND,2021-12-13,95.84
India,IND,2021-12-14,96.62
India,IND,2021-12-15,97.06
India,IND,2021-12-16,97.35
India,IND,2021-12-17,97.99
India,IND,2021-12-18,98.54
India,IND,2021-12-19,98.78
India,IND,2021-12-20,99.05
India,IND,2021-12-21,99.65
India,IND,2021-12-22,99.83
India,IND,2021-12-23,100.35
India,IND,2021-12-24,100.8
India,IND,2021-12-25,101.48
India,IND,2021-12-26,101.53
India,IND,2021-12-27,101.8
India,IND,2021-12-28,102.34
India,IND,2021-12-29,103
India,IND,2021-12-30,103.25
India,IND,2021-12-31,103.98
India,IND,2022-01-01,104.35
India,IND,2022-01-02,104.53
India,IND,2022-01-03,105.1
India,IND,2022-01-04,105.66
India,IND,2022-01-05,106.37
India,IND,2022-01-06,107.07
India,IND,2022-01-07,108.05
India,IND,2022-01-08,108.22
India,IND,2022-01-09,108.92
India,IND,2022-01-10,109.39
India,IND,2022-01-11,110.37
India,IND,2022-01-12,110.83
India,IND,2022-01-13,111.52
India,IND,2022-01-14,111.7
India,IND,2022-01-15,112.36
India,IND,2022-01-16,112.72
India,IND,2022-01-17,113.09
India,IND,2022-01-18,113.1
India,IND,2022-01-19,114.28
India,IND,2022-01-20,114.85
India,IND,2022-01-21,115.52
India,IND,2022-01-22,116.05
Indonesia,IDN,2021-01-12,0
Indonesia,IDN,2021-01-22,0.05
Indonesia,IDN,2021-01-24,0.05
Indonesia,IDN,2021-01-25,0.06
Indonesia,IDN,2021-01-26,0.09
Indonesia,IDN,2021-01-27,0.11
Indonesia,IDN,2021-01-28,0.14
Indonesia,IDN,2021-01-29,0.15
Indonesia,IDN,2021-01-30,0.18
Indonesia,IDN,2021-01-31,0.19
Indonesia,IDN,2021-02-01,0.21
Indonesia,IDN,2021-02-02,0.23
Indonesia,IDN,2021-02-03,0.26
Indonesia,IDN,2021-02-04,0.29
Indonesia,IDN,2021-02-05,0.31
Indonesia,IDN,2021-02-06,0.33
Indonesia,IDN,2021-02-07,0.33
Indonesia,IDN,2021-02-08,0.36
Indonesia,IDN,2021-02-09,0.39
Indonesia,IDN,2021-02-10,0.45
Indonesia,IDN,2021-02-11,0.49
Indonesia,IDN,2021-02-13,0.53
Indonesia,IDN,2021-02-14,0.54
Indonesia,IDN,2021-02-15,0.57
Indonesia,IDN,2021-02-16,0.6
Indonesia,IDN,2021-02-17,0.63
Indonesia,IDN,2021-02-18,0.65
Indonesia,IDN,2021-02-20,0.71
Indonesia,IDN,2021-02-23,0.75
Indonesia,IDN,2021-02-24,0.79
Indonesia,IDN,2021-02-25,0.84
Indonesia,IDN,2021-02-26,0.89
Indonesia,IDN,2021-02-27,0.94
Indonesia,IDN,2021-02-28,0.97
Indonesia,IDN,2021-03-02,1.09
Indonesia,IDN,2021-03-03,1.23
Indonesia,IDN,2021-03-05,1.28
Indonesia,IDN,2021-03-07,1.46
Indonesia,IDN,2021-03-10,1.75
Indonesia,IDN,2021-03-11,1.81
Indonesia,IDN,2021-03-12,1.85
Indonesia,IDN,2021-03-13,1.97
Indonesia,IDN,2021-03-14,1.98
Indonesia,IDN,2021-03-15,2.08
Indonesia,IDN,2021-03-16,2.24
Indonesia,IDN,2021-03-17,2.38
Indonesia,IDN,2021-03-18,2.46
Indonesia,IDN,2021-03-19,2.54
Indonesia,IDN,2021-03-20,2.66
Indonesia,IDN,2021-03-21,2.84
Indonesia,IDN,2021-03-22,2.85
Indonesia,IDN,2021-03-23,2.98
Indonesia,IDN,2021-03-24,3.14
Indonesia,IDN,2021-03-25,3.38
Indonesia,IDN,2021-03-26,3.66
Indonesia,IDN,2021-03-27,3.77
Indonesia,IDN,2021-03-28,3.8
Indonesia,IDN,2021-03-29,3.87
Indonesia,IDN,2021-03-30,4.06
Indonesia,IDN,2021-03-31,4.27
Indonesia,IDN,2021-04-01,4.41
Indonesia,IDN,2021-04-02,4.45
Indonesia,IDN,2021-04-03,4.52
Indonesia,IDN,2021-04-04,4.58
Indonesia,IDN,2021-04-05,4.72
Indonesia,IDN,2021-04-06,4.83
Indonesia,IDN,2021-04-07,4.97
Indonesia,IDN,2021-04-08,5.06
Indonesia,IDN,2021-04-09,5.33
Indonesia,IDN,2021-04-10,5.43
Indonesia,IDN,2021-04-11,5.48
Indonesia,IDN,2021-04-12,5.63
Indonesia,IDN,2021-04-13,5.72
Indonesia,IDN,2021-04-14,5.81
Indonesia,IDN,2021-04-15,5.9
Indonesia,IDN,2021-04-16,5.98
Indonesia,IDN,2021-04-17,6.04
Indonesia,IDN,2021-04-18,6.06
Indonesia,IDN,2021-04-19,6.16
Indonesia,IDN,2021-04-20,6.24
Indonesia,IDN,2021-04-21,6.37
Indonesia,IDN,2021-04-22,6.48
Indonesia,IDN,2021-04-23,6.61
Indonesia,IDN,2021-04-24,6.69
Indonesia,IDN,2021-04-25,6.71
Indonesia,IDN,2021-04-26,6.82
Indonesia,IDN,2021-04-27,6.93
Indonesia,IDN,2021-04-28,7.05
Indonesia,IDN,2021-04-29,7.18
Indonesia,IDN,2021-04-30,7.24
Indonesia,IDN,2021-05-01,7.28
Indonesia,IDN,2021-05-02,7.29
Indonesia,IDN,2021-05-03,7.37
Indonesia,IDN,2021-05-04,7.47
Indonesia,IDN,2021-05-05,7.59
Indonesia,IDN,2021-05-06,7.71
Indonesia,IDN,2021-05-07,7.81
Indonesia,IDN,2021-05-08,7.91
Indonesia,IDN,2021-05-09,7.95
Indonesia,IDN,2021-05-10,8.04
Indonesia,IDN,2021-05-11,8.14
Indonesia,IDN,2021-05-12,8.17
Indonesia,IDN,2021-05-13,8.18
Indonesia,IDN,2021-05-14,8.19
Indonesia,IDN,2021-05-15,8.21
Indonesia,IDN,2021-05-16,8.22
Indonesia,IDN,2021-05-17,8.28
Indonesia,IDN,2021-05-18,8.39
Indonesia,IDN,2021-05-19,8.49
Indonesia,IDN,2021-05-20,8.65
Indonesia,IDN,2021-05-21,8.8
Indonesia,IDN,2021-05-22,8.92
Indonesia,IDN,2021-05-23,8.96
Indonesia,IDN,2021-05-24,8.98
Indonesia,IDN,2021-05-25,9.21
Indonesia,IDN,2021-05-26,9.32
Indonesia,IDN,2021-05-27,9.43
Indonesia,IDN,2021-05-28,9.58
Indonesia,IDN,2021-05-29,9.68
Indonesia,IDN,2021-05-30,9.73
Indonesia,IDN,2021-05-31,9.79
Indonesia,IDN,2021-06-01,9.88
Indonesia,IDN,2021-06-02,9.99
Indonesia,IDN,2021-06-03,10.14
Indonesia,IDN,2021-06-04,10.26
Indonesia,IDN,2021-06-05,10.39
Indonesia,IDN,2021-06-06,10.41
Indonesia,IDN,2021-06-07,10.48
Indonesia,IDN,2021-06-08,10.72
Indonesia,IDN,2021-06-09,10.91
Indonesia,IDN,2021-06-10,11.11
Indonesia,IDN,2021-06-11,11.29
Indonesia,IDN,2021-06-12,11.44
Indonesia,IDN,2021-06-13,11.48
Indonesia,IDN,2021-06-14,11.59
Indonesia,IDN,2021-06-15,11.8
Indonesia,IDN,2021-06-16,12.04
Indonesia,IDN,2021-06-17,12.29
Indonesia,IDN,2021-06-18,12.5
Indonesia,IDN,2021-06-19,12.7
Indonesia,IDN,2021-06-20,12.77
Indonesia,IDN,2021-06-21,12.88
Indonesia,IDN,2021-06-22,13.14
Indonesia,IDN,2021-06-23,13.39
Indonesia,IDN,2021-06-24,13.64
Indonesia,IDN,2021-06-25,13.89
Indonesia,IDN,2021-06-26,14.13
Indonesia,IDN,2021-06-27,14.56
Indonesia,IDN,2021-06-28,14.69
Indonesia,IDN,2021-06-29,15.07
Indonesia,IDN,2021-06-30,15.47
Indonesia,IDN,2021-07-01,15.85
Indonesia,IDN,2021-07-02,16.16
Indonesia,IDN,2021-07-03,16.46
Indonesia,IDN,2021-07-04,16.66
Indonesia,IDN,2021-07-05,16.77
Indonesia,IDN,2021-07-06,17.17
Indonesia,IDN,2021-07-07,17.54
Indonesia,IDN,2021-07-08,17.91
Indonesia,IDN,2021-07-09,18.33
Indonesia,IDN,2021-07-10,18.51
Indonesia,IDN,2021-07-11,18.55
Indonesia,IDN,2021-07-12,18.6
Indonesia,IDN,2021-07-13,18.85
Indonesia,IDN,2021-07-14,19.73
Indonesia,IDN,2021-07-15,20.06
Indonesia,IDN,2021-07-16,20.32
Indonesia,IDN,2021-07-17,20.8
Indonesia,IDN,2021-07-18,20.97
Indonesia,IDN,2021-07-19,21.17
Indonesia,IDN,2021-07-20,21.27
Indonesia,IDN,2021-07-21,21.43
Indonesia,IDN,2021-07-22,21.73
Indonesia,IDN,2021-07-23,22.03
Indonesia,IDN,2021-07-24,22.28
Indonesia,IDN,2021-07-25,22.57
Indonesia,IDN,2021-07-26,22.74
Indonesia,IDN,2021-07-27,23.14
Indonesia,IDN,2021-07-28,23.46
Indonesia,IDN,2021-07-29,23.87
Indonesia,IDN,2021-07-30,24.23
Indonesia,IDN,2021-07-31,24.52
Indonesia,IDN,2021-08-01,24.66
Indonesia,IDN,2021-08-02,24.83
Indonesia,IDN,2021-08-03,25.16
Indonesia,IDN,2021-08-04,25.49
Indonesia,IDN,2021-08-05,25.71
Indonesia,IDN,2021-08-06,26.16
Indonesia,IDN,2021-08-07,26.47
Indonesia,IDN,2021-08-08,26.88
Indonesia,IDN,2021-08-09,27.08
Indonesia,IDN,2021-08-10,27.53
Indonesia,IDN,2021-08-11,27.91
Indonesia,IDN,2021-08-12,28.09
Indonesia,IDN,2021-08-13,29.11
Indonesia,IDN,2021-08-14,29.46
Indonesia,IDN,2021-08-15,29.6
Indonesia,IDN,2021-08-16,30
Indonesia,IDN,2021-08-17,30.45
Indonesia,IDN,2021-08-18,30.61
Indonesia,IDN,2021-08-19,31.27
Indonesia,IDN,2021-08-20,31.57
Indonesia,IDN,2021-08-21,31.91
Indonesia,IDN,2021-08-22,32.18
Indonesia,IDN,2021-08-23,32.5
Indonesia,IDN,2021-08-24,32.97
Indonesia,IDN,2021-08-25,33.33
Indonesia,IDN,2021-08-26,33.57
Indonesia,IDN,2021-08-27,34.21
Indonesia,IDN,2021-08-28,34.71
Indonesia,IDN,2021-08-29,34.92
Indonesia,IDN,2021-08-30,35.32
Indonesia,IDN,2021-08-31,35.81
Indonesia,IDN,2021-09-01,36.29
Indonesia,IDN,2021-09-02,36.76
Indonesia,IDN,2021-09-03,37.47
Indonesia,IDN,2021-09-04,37.77
Indonesia,IDN,2021-09-05,38
Indonesia,IDN,2021-09-06,38.22
Indonesia,IDN,2021-09-07,38.85
Indonesia,IDN,2021-09-08,39.41
Indonesia,IDN,2021-09-09,40.05
Indonesia,IDN,2021-09-10,40.54
Indonesia,IDN,2021-09-11,41.17
Indonesia,IDN,2021-09-12,41.43
Indonesia,IDN,2021-09-13,41.76
Indonesia,IDN,2021-09-14,42.27
Indonesia,IDN,2021-09-15,42.74
Indonesia,IDN,2021-09-16,43.29
Indonesia,IDN,2021-09-17,43.98
Indonesia,IDN,2021-09-18,44.6
Indonesia,IDN,2021-09-19,45.1
Indonesia,IDN,2021-09-20,45.19
Indonesia,IDN,2021-09-21,45.69
Indonesia,IDN,2021-09-22,46.54
Indonesia,IDN,2021-09-23,47.12
Indonesia,IDN,2021-09-24,47.97
Indonesia,IDN,2021-09-25,48.28
Indonesia,IDN,2021-09-26,48.84
Indonesia,IDN,2021-09-27,49.24
Indonesia,IDN,2021-09-28,50
Indonesia,IDN,2021-09-29,50.74
Indonesia,IDN,2021-09-30,51.45
Indonesia,IDN,2021-10-01,52.07
Indonesia,IDN,2021-10-02,52.61
Indonesia,IDN,2021-10-03,52.99
Indonesia,IDN,2021-10-04,53.27
Indonesia,IDN,2021-10-05,53.77
Indonesia,IDN,2021-10-06,54.36
Indonesia,IDN,2021-10-07,54.8
Indonesia,IDN,2021-10-08,55.82
Indonesia,IDN,2021-10-09,56.55
Indonesia,IDN,2021-10-10,56.98
Indonesia,IDN,2021-10-11,57.15
Indonesia,IDN,2021-10-12,57.81
Indonesia,IDN,2021-10-13,58.65
Indonesia,IDN,2021-10-14,59.61
Indonesia,IDN,2021-10-15,60.38
Indonesia,IDN,2021-10-16,61.09
Indonesia,IDN,2021-10-17,61.6
Indonesia,IDN,2021-10-18,61.94
Indonesia,IDN,2021-10-19,62.6
Indonesia,IDN,2021-10-20,63.11
Indonesia,IDN,2021-10-21,63.53
Indonesia,IDN,2021-10-22,64.34
Indonesia,IDN,2021-10-23,64.93
Indonesia,IDN,2021-10-24,65.48
Indonesia,IDN,2021-10-25,65.74
Indonesia,IDN,2021-10-26,66.39
Indonesia,IDN,2021-10-27,67.16
Indonesia,IDN,2021-10-28,67.93
Indonesia,IDN,2021-10-29,68.66
Indonesia,IDN,2021-10-30,69.63
Indonesia,IDN,2021-10-31,69.97
Indonesia,IDN,2021-11-01,70.25
Indonesia,IDN,2021-11-02,70.81
Indonesia,IDN,2021-11-03,71.57
Indonesia,IDN,2021-11-04,72.2
Indonesia,IDN,2021-11-05,72.92
Indonesia,IDN,2021-11-06,73.19
Indonesia,IDN,2021-11-07,73.85
Indonesia,IDN,2021-11-08,74.04
Indonesia,IDN,2021-11-09,74.73
Indonesia,IDN,2021-11-10,75.37
